Ano Enade,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Observação
2016,216,"CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX",CEUNIH,"Centro Universitário","Privada sem fins lucrativos",53701,36,FISIOTERAPIA,"Educação Presencial",3106200,"BELO HORIZONTE",MG,25,24,"52,150001525878906","43,91666793823242","3,5259876251220703",19,"0,7916666865348816","0,7862115502357483","2,83711857184145","5,705831527709961","3,8074410347176633","5,525032997131348","3,812582492828369","4,905797004699707","3,0311577980637527",26,1,5,"0,5384615384615384","2,692307692307692","0,5769230769230769","1,8825910931174081","3,170195658195718",4,
2016,216,"CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX",CEUNIH,"Centro Universitário","Privada sem fins lucrativos",105516,55,BIOMEDICINA,"Educação Presencial",3106200,"BELO HORIZONTE",MG,24,19,"51,98421096801758","41,4052619934082","2,3503403663635254",13,"0,6842105388641357","-0,4699517786502838","2,171481921986769","5,159496307373047","2,399444204125448","5,026515007019043","2,735586079564266","5,022619247436523","3,4450760417651267",25,"0,96","4,55","0,4",2,"0,48","0,8833333333333332","2,3404512662998243",3,
2016,216,"CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX",CEUNIH,"Centro Universitário","Privada sem fins lucrativos",1190775,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3106200,"BELO HORIZONTE",MG,63,44,"47,436363220214844","49,490909576416016","3,3263721466064453",29,"0,6590909361839294","1,6357738971710205","3,219420434721629","5,409301280975342","3,2784835351938204","5,205512523651123","3,379398799489822","4,775784969329834","2,937047346911423",21,1,5,"0,19047619047619047","0,9523809523809522","0,5238095238095238","2,204968944099379","2,9635837839252686",4,
2016,217,"CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE",UNIFAE,"Centro Universitário","Pessoa Jurídica de Direito Público - Municipal",123452,36,FISIOTERAPIA,"Educação Presencial",3549102,"SÃO JOÃO DA BOA VISTA",SP,18,18,"50,63333511352539","42,11111068725586","3,277364492416382",13,"0,7222222089767456","0,9296706318855286","2,901166726998776","5,995169162750244","4,980415786140616","5,958333492279053","4,895833730697631","5,896825313568115","4,81435375548128",15,1,5,"0,4666666666666667","2,3333333333333335","0,9333333333333333","4,508771929824562","3,4727208620521504",4,
2016,217,"CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE",UNIFAE,"Centro Universitário","Pessoa Jurídica de Direito Público - Municipal",91309,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3549102,"SÃO JOÃO DA BOA VISTA",SP,74,71,"43,39154815673828","46,377464294433594","2,8044815063476563",39,"0,5492957830429077","0,2880983054637909","2,6014007967463466","5,8347930908203125","4,51852542574974","5,774160385131836","4,539330748597746","5,623552322387695","4,365639437661364",18,"0,8888888888888888","4,166666666666666","0,05555555555555555","0,2777777777777774","0,7777777777777778","3,695652173913043","2,777724090143549",3,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",70467,5,"MEDICINA VETERINÁRIA","Educação Presencial",3550308,"SÃO PAULO",SP,36,34,"45,123531341552734","52,061763763427734","2,907907724380493",18,"0,529411792755127","2,452871322631836","4,443108238795408","5,716804027557373","4,3173140863276025","5,587963104248047","4,226784746764452","4,984788417816162","3,5177514856752152",23,1,5,"0,9565217391304348","4,752964426877471","0,782608695652174","3,411371237458194","4,103548516250149",5,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",18442,6,ODONTOLOGIA,"Educação Presencial",3550308,"SÃO PAULO",SP,77,73,"45,56301498413086","57,1424674987793","2,3172216415405273",46,"0,6301369667053223","0,1541849970817566","2,63389342784821","5,217152118682861","1,8729016978414414","4,760921001434326","2,5557216510312526","4,351391315460205","1,9621586826947104",29,1,5,"0,896551724137931","4,482758620689655","0,9655172413793104","4,760971786833856","3,107101382128005",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",81113,6,ODONTOLOGIA,"Educação Presencial",3550308,"SÃO PAULO",SP,71,65,"44,58000183105469","61,27846145629883","2,7028939723968506",40,"0,6153846383094788","0,4308699369430542","2,9255994725013004","5,141270637512207","1,569791915472494","4,508199691772461","2,0571890907630355","4,321533679962158","1,9071409215949457",27,1,5,"0,8888888888888888","4,444444444444445","0,9629629629629629","4,743265993265993","3,2302225972549037",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",81386,19,FARMÁCIA,"Educação Presencial",3550308,"SÃO PAULO",SP,30,28,"46,335716247558594","51,70357131958008","2,5175490379333496",24,"0,8571428656578064","-0,012044268660247326","2,408217046415278","5,805097579956055","4,4101637584202535","5,778735637664795","4,541020243180883","5,681609153747559","4,476002525368456",15,1,5,"0,8","3,9999999999999996","0,8666666666666667","3,9841269841269837","3,289908654816315",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",18440,23,ENFERMAGEM,"Educação Presencial",3550308,"SÃO PAULO",SP,63,58,"42,70517349243164","46,06724166870117","2,74910044670105",36,"0,6206896305084229","0,5490252375602722","2,7620216031475158","5,456727504730225","2,9611169390903984","5,310227394104004","3,505907754012352","4,811547756195068","2,962653351847693",30,1,5,"0,7666666666666667","3,8333333333333335","0,8333333333333334","3,903508771929825","3,2307363002651672",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",70469,28,NUTRIÇÃO,"Educação Presencial",3550308,"SÃO PAULO",SP,15,15,"51,279998779296875","55,91999816894531","3,2412548065185547",11,"0,7333333492279053","3,099445104598999","3,8415417625648063","5,656917095184326","3,733781066929849","5,661616325378418","4,2044477438527155","5,280317306518555","3,770206997386958",21,1,5,"0,7142857142857143","3,5714285714285716","0,7619047619047619","3,3843537414965983","3,741842536674972",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",18441,36,FISIOTERAPIA,"Educação Presencial",3550308,"SÃO PAULO",SP,32,31,"42,716129302978516","37,00645065307617","2,4484143257141113",21,"0,6774193644523621","-0,031233789399266243","2,472165267083854","5,670534133911133","3,6643454028227866","5,4193549156188965","3,5483872890472408","5,12304162979126","3,422054540131877",28,1,5,"0,6071428571428571","3,0357142857142856","0,7857142857142857","3,421052631578947","2,979673432015103",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",5845,38,"SERVIÇO SOCIAL","Educação Presencial",3550308,"SÃO PAULO",SP,48,46,"46,767391204833984","59,59347915649414","3,3649282455444336",19,"0,41304346919059753","0,9544450044631958","3,0894563226654665","5,801512241363525","4,192722656337877","5,113197326660156","3,4444117858876395","4,384368419647217","2,5416238281224492",8,1,5,"0,75","3,75",1,5,"3,617010746264584",4,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",1285859,92,"TECNOLOGIA EM GESTÃO AMBIENTAL","Educação a Distância",3550308,"SÃO PAULO",SP,37,32,"41,568748474121094","42,946876525878906","2,192918539047241",11,"0,34375","-5,0869317054748535","0,6643349438228007","4,988012790679932","2,0252421670311946","4,9101104736328125","2,7783460708415215","3,048363208770752","0,9750405647555507",11,1,5,"0,7272727272727273","3,636363636363636",1,5,"2,281741963790278",3,
2016,221,"UNIVERSIDADE CRUZEIRO DO SUL",UNICSUL,Universidade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",305838,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3550308,"SÃO PAULO",SP,52,46,"40,099998474121094","39,05869674682617","1,8329827785491943",13,"0,28260868787765503","1,022189974784851","2,9380419517143226","4,874663829803467","1,7203505221171964","4,58477258682251","2,1132090648799364","4,268381118774414","2,082009552515412",20,1,5,"0,9","4,5","0,95","4,706521739130435","3,0846373504603064",4,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",20417,19,FARMÁCIA,"Educação Presencial",3557105,VOTUPORANGA,SP,33,33,"48,74848556518555","52,55454635620117","2,687061309814453",28,"0,8484848737716675","0,7707794904708862","2,748525843686593","5,536830902099609","3,598304116183626","5,188016414642334","3,3156617513308455","5,022294521331787","3,3909235840612997",29,"0,896551724137931","3,8714733542319753","0,3793103448275862","1,8965517241379304","0,8275862068965517","3,686371100164203","2,8711463858354476",3,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",20419,23,ENFERMAGEM,"Educação Presencial",3557105,VOTUPORANGA,SP,19,19,"48,326316833496094","49,95789337158203","3,355560064315796",11,"0,5789473652839661","0,6037541627883911","2,7877828947530854","5,812356948852539","4,295782058151183","5,8552632331848145","4,686490766436008","5,855388641357422","4,75209482051046",32,"0,90625","4,364919354838711","0,34375","1,71875","0,75","3,355263157894737","3,1589727776776484",4,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",20421,28,NUTRIÇÃO,"Educação Presencial",3557105,VOTUPORANGA,SP,10,10,"49,779998779296875","52,70000076293945","2,9212450981140137",7,"0,699999988079071","1,2995256185531616","3,0299113501253983","5,965217590332031","4,871628271064551","5,983333110809326","4,960815540780963","5,9571428298950195","4,926765714412361",32,"0,9375","4,322916666666667","0,375","1,8749999999999998","0,84375","3,9397321428571432","3,2822486931101764",4,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",20416,36,FISIOTERAPIA,"Educação Presencial",3557105,VOTUPORANGA,SP,16,16,"45,79375076293945","36,46875","2,496945381164551",15,"0,9375","-0,4254798889160156","2,296151765103805","5,429347991943359","2,6865768008159217","5,30018949508667","3,250473737716675","5,2410712242126465","3,634429801004262",33,"0,9393939393939394","4,494949494949496","0,3333333333333333","1,6666666666666665","0,7878787878787878","3,4370015948963313","2,602816217729813",3,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",20422,38,"SERVIÇO SOCIAL","Educação Presencial",3557105,VOTUPORANGA,SP,14,14,"42,842857360839844","44,4571418762207","2,0959010124206543",6,"0,4285714328289032","-7,948498725891113",0,"5,688257694244385","3,732100648290296","5,497186183929443","4,1179872708023835","4,887074947357178","3,306551775928233",10,1,5,"0,2","0,9999999999999999","0,8","3,8000000000000007","1,7976509090442279",2,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",57824,55,BIOMEDICINA,"Educação Presencial",3557105,VOTUPORANGA,SP,10,10,"50,93000030517578","40,79999923706055","2,245795726776123",8,"0,800000011920929","-0,5039101839065552","2,154528190150877","5,708695411682129","4,098690651617255","5,616666793823242","4,108332378526053","5,27142858505249","3,8409090874608873",27,"0,8888888888888888","3,749999999999999","0,37037037037037035","1,8518518518518516","0,8148148148148148","3,533950617283951","2,6361592309662245",3,
2016,222,"CENTRO UNIVERSITÁRIO DE VOTUPORANGA",UNIFEV,"Centro Universitário","Privada sem fins lucrativos",320424,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3557105,VOTUPORANGA,SP,20,19,"50,98947525024414","46,55263137817383","3,1365363597869873",10,"0,5263158082962036","1,457497239112854","3,137665985542225","5,41304349899292","3,2893897547684836","5,365909099578857","3,7065768749716104","4,888809680938721","3,1275078647425794",11,1,5,"0,2727272727272727","1,3636363636363633","0,9090909090909091","4,466403162055336","3,1502368305715622",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",5909,12,MEDICINA,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,105,105,"64,7219009399414","70,1019058227539","3,257293224334717",103,"0,9809523820877075","0,006579828914254904","2,932838201756974","5,689249038696289","4,16453920893699","5,613738536834717","4,3094857198776895","5,5944366455078125","4,3158009856485435",210,"0,8428571428571429","3,938775510204082","0,5666666666666667","2,7753702018071618","0,861904761904762","3,6100803957946823","3,296131490008238",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",40430,19,FARMÁCIA,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,26,25,"53,060001373291016","64,20800018310547","3,9931094646453857",24,"0,9599999785423279","1,0855154991149902","2,8853477417323656","5,930381774902344","4,78931327672691","5,858974456787109","4,707463647349242","5,835165023803711","4,72871986655884",47,"0,9787234042553191","4,7678916827853","0,48936170212765956","2,4468085106382973","0,8723404255319149","4,027355623100304","3,5479481018585215",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",40425,23,ENFERMAGEM,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,35,35,"49,1971435546875","49,220001220703125","3,3054473400115967",27,"0,7714285850524902","0,8036819100379944","2,8818902972915765","5,921456813812256","4,705230113318108","5,812986850738525","4,594917377377799","5,81632661819458","4,685131354055913",36,"0,8888888888888888","4,247311827956989","0,3611111111111111","1,8055555555555556","0,8888888888888888","4,269005847953216","3,2790746423001154",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",91803,28,NUTRIÇÃO,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,23,23,"48,5","58,44782638549805","3,3604557514190674",16,"0,695652186870575","1,0564898252487183","2,920320203028833","5,827977180480957","4,365113947860072","5,6775360107421875","4,241875499853252","5,745341777801514","4,564840307326843",24,"0,9583333333333334","4,5486111111111125","0,4583333333333333","2,291666666666666","0,875","4,1517857142857135","3,344081312014006",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",91807,36,FISIOTERAPIA,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,27,27,"50,9555549621582","41,46296310424805","3,218214511871338",24,"0,8888888955116272","-0,9698933959007263","2,0530951362441257","5,965085506439209","4,8584566456422955","5,9012346267700195","4,753086566925049","5,964726448059082","4,936530919791158",26,"0,9230769230769231","4,3589743589743595","0,5","2,5","0,8846153846153846","4,149797570850202","3,1008359445607576",4,
2016,224,"FACULDADE DE MEDICINA DO ABC",FMABC,Faculdade,"Privada sem fins lucrativos",1153732,36,FISIOTERAPIA,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,19,18,"51,338890075683594","49,22222137451172","4,073607444763184",13,"0,7222222089767456","1,9968892335891724","3,377632781309427",6,5,"5,953703880310059","4,884259700775146",6,5,25,"0,92","4,333333333333334","0,52","2,6","0,88","4,1157894736842096","3,7647901579760097",4,
2016,226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Centro Universitário","Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",5920,12,MEDICINA,"Educação Presencial",3548500,SANTOS,SP,71,71,"61,278873443603516","66,77886962890625","2,580418348312378",67,"0,9436619877815247","-0,5922190546989441","2,2800531612052586","5,062601089477539","2,4797824211353534","4,534144401550293","2,379510202669026","3,931924819946289","1,5110876411179373",142,"0,704225352112676","3,0025608194622273","0,2676056338028169","1,2320949652804376","0,823943661971831","3,228004389976222","2,308945294330816",3,
2016,226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Centro Universitário","Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",39643,23,ENFERMAGEM,"Educação Presencial",3548500,SANTOS,SP,17,17,"50,72352981567383","52,05882263183594","3,6616592407226563",13,"0,7647058963775635","1,300397276878357","3,1156977283128517","5,568240165710449","3,3796201350540245","5,199376106262207","3,265796667827601","4,7422966957092285","2,843937251392439",15,1,5,"0,2",1,"0,8666666666666667","4,1228070175438605","3,144896354175062",4,
2016,226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Centro Universitário","Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",53682,36,FISIOTERAPIA,"Educação Presencial",3548500,SANTOS,SP,8,8,"59,6875","50,75","4,529356002807617",8,1,"2,2042832374572754","3,4702250604853884","5,96195650100708","4,845771657847875","5,947916507720947","4,869791269302367","5,958333492279053","4,925027824671792",18,"0,9444444444444444","4,537037037037037","0,2222222222222222","1,111111111111111","0,8888888888888888","4,181286549707602","3,671039040824428",4,
2016,226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Centro Universitário","Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",20702,55,BIOMEDICINA,"Educação Presencial",3548500,SANTOS,SP,31,30,"51,643333435058594","49,45000076293945","3,2321414947509766",24,"0,800000011920929","0,8869462609291077","2,848913188798929","5,734879016876221","4,179703890276051","5,493686676025391","3,822269529395179","4,870635032653809","3,203282967551902",23,1,5,"0,34782608695652173","1,7391304347826086","0,8695652173913043","3,967391304347826","3,161645170502559",4,
2016,226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Centro Universitário","Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",92044,69,"TECNOLOGIA EM RADIOLOGIA","Educação Presencial",3548500,SANTOS,SP,7,7,"39,17142868041992","49,157142639160156","3,044442892074585",2,"0,2857142984867096","2,985727310180664","3,23917159426562","5,114342212677002","1,8017881040559334","5,261904716491699","3,459305670407443","4,604081630706787","2,6699187773575033",14,"0,7857142857142857","3,125","0,07142857142857142","0,3571428571428567","0,7142857142857143","2,815126050420168","2,6165268795193297",3,
2016,227,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,Universidade,"Privada sem fins lucrativos",5966,19,FARMÁCIA,"Educação Presencial",3548500,SANTOS,SP,32,31,"50,535484313964844","60,76774215698242","3,5633115768432617",21,"0,6774193644523621","0,6530209183692932","2,6973338894659395","5,643280506134033","3,920454217486421","5,579782009124756","4,128320759713007","5,723958492279053","4,5456997126589",49,1,5,"0,7959183673469388","3,979591836734693","0,9387755102040817","4,533527696793003","3,582775126565015",4,
2016,227,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,Universidade,"Privada sem fins lucrativos",5963,23,ENFERMAGEM,"Educação Presencial",3548500,SANTOS,SP,22,22,"35,79999923706055","43,87272644042969","2,2818803787231445",15,"0,6818181872367859","-0,7917671799659729","2,1309011434187823","5,232842445373535","2,120883982171752","4,968663692474365","2,7660586011849797","4,933116912841797","3,1710576147063767",40,"0,975","4,830645161290323","0,8",4,"0,975","4,8355263157894735","2,9038000058119775",3,
2016,227,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,Universidade,"Privada sem fins lucrativos",19370,28,NUTRIÇÃO,"Educação Presencial",3548500,SANTOS,SP,27,27,"51,02962875366211","54,94444274902344","3,1511101722717285",21,"0,7777777910232544","0,6328190565109253","2,7292760572017354","5,805152893066406","4,280876160280227","5,774691104888916","4,470290639652973","5,629629611968994","4,367111484406772",45,1,5,"0,8222222222222222","4,111111111111111","0,9777777777777777","4,849206349206349","3,5945838284459306",4,
2016,227,"UNIVERSIDADE CATÓLICA DE SANTOS",UNISANTOS,Universidade,"Privada sem fins lucrativos",5962,38,"SERVIÇO SOCIAL","Educação Presencial",3548500,SANTOS,SP,10,8,"54,04999923706055","62,712501525878906","3,8523752689361572",4,"0,5","4,149113655090332","4,580169914992662","5,671497344970703","3,6639339747712136","4,920875549316406","3,1070498234723223","4,117460250854492","2,1354912108730213",37,1,5,"0,7837837837837838","3,918918918918919","0,972972972972973","4,837837837837839","4,1827450192636215",5,
2016,234,"FACULDADES OSWALDO CRUZ",FOC,Faculdade,"Privada com fins lucrativos",6063,19,FARMÁCIA,"Educação Presencial",3550308,"SÃO PAULO",SP,78,76,"53,75394821166992","58,57105255126953","3,459581136703491",70,"0,9210526347160339","-0,6502721905708313","2,1307668873508305","5,299428462982178","2,879849402284652","4,572530269622803","2,0389279918353482","3,754483699798584","1,3044010705741604",46,"0,9130434782608695","4,051383399209486","0,5434782608695652","2,7173913043478253","0,5434782608695652","1,5217391304347825","2,6138226548164534",3,
2016,234,"FACULDADES OSWALDO CRUZ",FOC,Faculdade,"Privada com fins lucrativos",1076619,23,ENFERMAGEM,"Educação Presencial",3550308,"SÃO PAULO",SP,3,3,"30,200000762939453","39,099998474121094","1,5813409090042114",1,"0,3333333432674408",,"1,5813409090042114","5,956521511077881","4,836826720754132","5,694444179534912","4,338146255489136","5,285714149475098","3,775510003893443",12,"0,8333333333333334","3,8709677419354844","0,25","1,2499999999999998","0,4166666666666667","1,1622807017543861","2,108788200157409",3,
2016,242,"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ",0,"Centro Universitário","Privada com fins lucrativos",53916,23,ENFERMAGEM,"Educação Presencial",3547809,"SANTO ANDRÉ",SP,94,88,"37,10340881347656","42,20454406738281","2,146294355392456",36,"0,40909090638160706","0,023700542747974396","2,5147475594081503","5,178440093994141","1,916713821401843","4,660656929016113","2,0988959550300916","4,4532904624938965","2,348498007951518",41,"0,5365853658536586","1,860739575137687","0,34146341463414637","1,707317073170732","0,5121951219512195","1,7907573812580233","2,1467911341320622",3,
2016,243,"FACULDADE DO CLUBE NÁUTICO MOGIANO",FCNM,Faculdade,"Privada sem fins lucrativos",6182,36,FISIOTERAPIA,"Educação Presencial",3530607,"MOGI DAS CRUZES",SP,15,14,"42,30714416503906","34,18571472167969","2,1280879974365234",9,"0,6428571343421936","-0,6827972531318665","2,181270906545093","5,89169979095459","4,560950960401652","5,743434429168701","4,358586072921752","4,852539539337158","2,9353295597713074",11,"0,9090909090909091","4,242424242424242","0,2727272727272727","1,3636363636363635",1,5,"2,720173554175854",3,
2016,243,"FACULDADE DO CLUBE NÁUTICO MOGIANO",FCNM,Faculdade,"Privada sem fins lucrativos",6181,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3530607,"MOGI DAS CRUZES",SP,94,79,"41,83164596557617","42,92025375366211","2,3453612327575684",33,"0,4177215099334717","-0,012598002329468727","2,4635069115810913","5,467406272888184","3,4478231613750845","5,160292148590088","3,2871579570687226","4,787195205688477","2,9562749962856865",21,"0,8095238095238095","3,5714285714285716","0,19047619047619047","0,9523809523809522","0,9523809523809523","4,720496894409937","2,5929027282636365",3,
2016,244,"CENTRO UNIVERSITÁRIO FIEO",UNIFIEO,"Centro Universitário","Privada sem fins lucrativos",63750,19,FARMÁCIA,"Educação Presencial",3534401,OSASCO,SP,32,27,"54,5","50,20740509033203","2,6579535007476807",17,"0,6296296119689941","-0,2767917811870575","2,29312612522432","5,184257507324219","2,5313057381827835","4,738636493682861","2,3834904578402822","3,530059576034546","0,9350510233510259",12,1,5,"0,4166666666666667","2,083333333333333","0,5","1,1904761904761905","2,443369287103261",3,
2016,244,"CENTRO UNIVERSITÁRIO FIEO",UNIFIEO,"Centro Universitário","Privada sem fins lucrativos",20546,36,FISIOTERAPIA,"Educação Presencial",3534401,OSASCO,SP,7,6,"43,133331298828125","38,29999923706055","2,6032872200012207",4,"0,6666666865348816","-0,49247658252716064","2,2662406951451253","5,658384799957275","3,615092003856917","5,504978179931641","3,7624454498291016","4,408163070678711","2,1357456171208473",32,"0,90625","4,21875","0,28125","1,4062499999999998","0,59375","2,006578947368421","2,504326671562414",3,
2016,244,"CENTRO UNIVERSITÁRIO FIEO",UNIFIEO,"Centro Universitário","Privada sem fins lucrativos",1203461,95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA","Educação Presencial",3534401,OSASCO,SP,23,22,"33,26363754272461","47,95454406738281","2,3551011085510254",10,"0,4545454680919647","-0,32832974195480347","2,3141367177194443","5,257761478424072","2,589530801643333","4,7943525314331055","2,2094023763321258","4,295995712280273","2,014571602959868",16,"0,6875","3,0113636363636367","0,3125","1,6741071428571428","0,5625","1,71875","2,241891886081708",3,
2016,244,"CENTRO UNIVERSITÁRIO FIEO",UNIFIEO,"Centro Universitário","Privada sem fins lucrativos",320545,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3534401,OSASCO,SP,40,36,"36,13333511352539","40,86944580078125","1,8769913911819458",18,"0,5","0,028340985998511314","2,4822807907707274","5,630434989929199","3,922949671020724","5,070706844329834","3,104421216774928","4,611111164093018","2,659551764112122",25,"0,92","4,4","0,36","1,7999999999999998","0,32","1,008695652173913","2,4357798091872906",3,
2016,265,"FACULDADES INTEGRADAS DE OURINHOS",FIO,Faculdade,"Privada sem fins lucrativos",82635,5,"MEDICINA VETERINÁRIA","Educação Presencial",3534708,OURINHOS,SP,16,15,"52,400001525878906","47,15999984741211","2,5113890171051025",10,"0,6666666865348816","2,3596255779266357","4,372917779598071","5,492753505706787","3,777207057618597","5,440000057220459","3,9491220275845347","5,17460298538208","3,7948881591620975",24,1,5,"0,7916666666666666","3,8162878787878785",1,5,"3,9308610427782007",4,
2016,265,"FACULDADES INTEGRADAS DE OURINHOS",FIO,Faculdade,"Privada sem fins lucrativos",88936,17,AGRONOMIA,"Educação Presencial",3534708,OURINHOS,SP,12,12,"45,47500228881836","65,91666412353516","3,2325620651245117",11,"0,9166666865348816","2,7346675395965576","4,50821977473987","5,2971014976501465","2,8336749188997583","5,264899253845215","3,682201057560625","4,531745910644531","2,4886306812847954",18,1,5,"0,8333333333333334","4,1228070175438605",1,5,"4,05166182564307",5,
2016,265,"FACULDADES INTEGRADAS DE OURINHOS",FIO,Faculdade,"Privada sem fins lucrativos",106020,19,FARMÁCIA,"Educação Presencial",3534708,OURINHOS,SP,18,17,"47,27647018432617","61,62940979003906","3,5334432125091553",10,"0,5882353186607361","3,5821590423583984","3,9706875152203","5,96859884262085","4,904970186385597",6,5,6,5,25,1,5,"0,68","3,3999999999999995",1,5,"4,099302036807856",5,
